case_id,source_kind,prompt,reference_answer,reference_source,answer_hash,source_row_id,question_variant_rank,token_count_reference,source_dataset,source_revision,adapter_raw_answer,adapter_answer,adapter_token_f1,adapter_reference_marker_recall,adapter_protocol_marker_count,adapter_repeated_ngram_ratio,adapter_generated_tokens,adapter_latency_seconds,adapter_hit_max_new_tokens,adapter_error,reviewer_substance_correct,reviewer_citation_correct,reviewer_complete,reviewer_current,reviewer_grounded,reviewer_abstained_appropriately,reviewer_notes
qa-test-00178,qa_test,Apa isi dari Pasal 5 dalam Peraturan Presiden Nomor 81 Tahun 2010 Tentang No 81 Tahun 2010?,". 3) Penerapan manajemen Aparatur Sipil Negara (ASN), melalui strategi : a) penetapan formasi dan pengadaan CPNS dilakukan dengan sangat selektif ; b) penerapan sistem rekrutmen dan seleksi pegawai yang transparan, kompetitif, dan berbasis TIK ; c) penguatan sistem dan kualitas penyelenggara an diklat; d) penerapan sistem promosi secara terbuka, komp etitif, dan berbasis kompetensi didukung oleh makin efektifnya pengawasan oleh Komisi Aparatur Sipil Negara (KASN); e) penerapan sistem manajemen kinerja pegawai; dan f) penguatan sistem informasi kepegawaian nasional. 4) Peningkatan kualitas pelayanan publik , melalui strategi : a) memastikan implementasi UU 25/2009 tentang Pelayanan Publik secara konsisten; b) mendorong inovasi pelayanan publik; c) peningkatan partisipasi masyarakat dalam pelayanan publik; dan d) penguatan kapasitas dan efektivitas pengawasan pelayanan publik. b. Isu Strategis - Agenda Prioritas 2015 -2019 Beberapa isu strategis lintas pembina sektor aparatur negara , sebagaimana dimuat dalam Peraturan Presiden Nomor 2 Tahun 2015 tentang RPJMN 2015 – 2019, yang dijadikan arah kebijakan pelaksanaan reformasi birokrasi adalah sebagai berikut: 20 Tabel 3 Isu Strategis dan Agenda Prioritas Reformasi Birokrasi No Isu strategis Agenda prioritas 2015 -2019 Instansi pembina/pelaksana a. REFORMASI BIROKRASI NASIONAL (a) Penguatan payung hukum RBN (b) Peningkatan kapasitas implementasi (c) Penyempurnaan pelaksanaan dan peningkatan kualitasnya (d) Akselerasi pelaksanaan RB di daerah (e) Quick Wins RB (a.l. Pilot Project pada Quick Wins JKW_JK)  Kemen PAN dan RB  Kemendagri  K/L /Pemda b. AKUNTABILITAS KINERJA (a) Penyempurnaan SAKIP (b) Implementasi SAKIP sebagai Pilar Manajemen Kinerja (c) Pelaksanaan MoU antara Kemen PPN dengan Kemen PAN dan RB (d) Pelaporan kinerja instansi pemerintah secara terbuka  Kemen PAN dan RB  BPKP  Bappenas  Kemenkeu  Kemenkominfo  K/L /Pemda c. PENGAWASAN (a) Penyelesaian RUU Sistem Pengendalian Inter n Pemerintah (SPIP) (b) Sinergi pengawasan internal dengan eksternal (c) Pengembangan sistem pengaduan nasional yang terintegrasi (d) Peningkatan kapasitas kelembagaan dan SDM APIP  Kemen PAN dan RB  BPKP  Kemendagri  K/L /Pemda d. KELEMBAGAAN BIROKRASI (a) Audit/ Review Organisasi K/L/Pemda (b) Desain kelembagaan birokrasi (c) Penataan Kelembagaan untuk mendukung Prioritas Presiden  Kemen PAN dan RB  LAN  K/L e. KETATALAKSANAAN (a) Implementasi UU Administrasi Pemerintah (b) Pengembangan e-Government secara terintegrasi (c) Proses bisnis birokrasi yang sederhana, cepat , dan terintegrasi (review dan penyempurnaan) (d) Peningkatan kualitas e-procurement (e) Manajemen kearsipan birokrasi berbasis TIK  Kemen PAN dan RB  Kemenkominfo  LKPP  ANRI  K/L/Pemda f. SDM APARATUR (a) Penyelesaian peraturan pelaksanaan UU ASN (b) Akselerasi implementasi UU ASN secara konsisten (c) Penetapan formasi CPNS/CASN secara ketat (d) Sistem rekru tmen berbasis kompetensi (e) Penyempurnaan sistem diklat untuk mendukung kinerja (f) Sistem promosi terbuka dan penempatan dalam jabatan berbasis kompetensi (g) Sistem remunerasi berbasis kinerja (h) Penguatan reward and punishment secara fair (i) Penguatan budaya integritas, budaya kinerja , dan budaya melayani (j) Penyempurnaan sistem jaminan sosial (kesehatan, pensiun, dll)  Kemen PAN dan RB  BKN  LAN  Kemendagri  K/L/Pemda 21 No Isu strategis Agenda prioritas 2015 -2019 Instansi pembina/pelaksana (k) Penguatan kapasitas kelembagaan Komisi Aparatur Sipil Negara (KASN) (l) Penguatan sistem informasi kepegawaian nasional. g. PELAYANAN PUBLIK (a) Peningkatan kualitas implementasi UU",peraturan presiden|81|2010,df26bc3cf0ad0438a053d7ee43df3b7e938edb685fb3e1dfc9d5a2ee98df2cf2,train-00006-of-00021.parquet:5552251,1,1014,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"(1) Dalam rangka pelaksanaan tugas dan fungsi, Menteri Koordinator, Menteri, dan Pimpinan Lembaga Pemerintah Non Departemen dapat membentuk kelompok kerja. (2) Kelompok kerja sebagaimana dimaksud pada ayat (1) dipimpin oleh seorang ketua dan dibantu oleh seorang sekretaris. (3) Ketua dan Sekretaris sebagaimana dimaksud pada ayat (2) diangkat dan diberhentikan oleh Menteri Koordinator, Menteri, atau Pimpinan Lembaga Pemerintah Non Departemen yang bersangkutan. (4) Ketentuan lebih lanjut mengenai kelompok kerja sebagaimana dimaksud pada ayat (1) diatur dengan Peraturan Menteri Koordinator, Menteri, atau Pimpinan Lembaga Pemerintah Non Departemen yang bersangkutan.<|im_end|>","(1) Dalam rangka pelaksanaan tugas dan fungsi, Menteri Koordinator, Menteri, dan Pimpinan Lembaga Pemerintah Non Departemen dapat membentuk kelompok kerja. (2) Kelompok kerja sebagaimana dimaksud pada ayat (1) dipimpin oleh seorang ketua dan dibantu oleh seorang sekretaris. (3) Ketua dan Sekretaris sebagaimana dimaksud pada ayat (2) diangkat dan diberhentikan oleh Menteri Koordinator, Menteri, atau Pimpinan Lembaga Pemerintah Non Departemen yang bersangkutan. (4) Ketentuan lebih lanjut mengenai kelompok kerja sebagaimana dimaksud pada ayat (1) diatur dengan Peraturan Menteri Koordinator, Menteri, atau Pimpinan Lembaga Pemerintah Non Departemen yang bersangkutan.",0.072414,0.0,0,0.097561,120,4.4198,False,,,,,,,,
qa-test-00179,qa_test,Jelaskan kutipan resmi dari Pasal 22 menurut Peraturan Menteri Pertahanan Republik Indonesia No 16 Tahun 2022!,"Kutipan resmi dari Pasal 22 dalam Peraturan Menteri Pertahanan Republik Indonesia No 16 Tahun 2022 tentang Perubahan Atas Peraturan Menteri Pertahanan:
ayat (2) huruf a sebagai dasar untuk pencabutan keputusan penetapan status Gugur atau Tewas bagi Prajurit TNI yang Hilang Dalam Tugas OMP atau O MSP atau pencabutan keputusan penetapan status Tewas bagi Prajurit TNI yang Hilang Dalam Tugas berdasarkan Perintah Dinas di luar OMP atau OMSP . (2) Penelitian sebagaimana dimaksud dalam",peraturan menteri|16|2022,e193b0694abfc40896e11d29eb15e69399715b0aa8b80f33db5a8e5dcd5ba208,train-00018-of-00021.parquet:17867871,1,148,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan resmi dari Pasal 22 dalam Peraturan Menteri Pertahanan Republik Indonesia No 16 Tahun 2022 tentang Pelindungan, Penanganan, Dan Pemulihan Bagi:
(1) Pemulihan sebagaimana dimaksud dalam<|im_end|>","Kutipan resmi dari Pasal 22 dalam Peraturan Menteri Pertahanan Republik Indonesia No 16 Tahun 2022 tentang Pelindungan, Penanganan, Dan Pemulihan Bagi:
(1) Pemulihan sebagaimana dimaksud dalam",0.408163,1.0,0,0.0,48,1.8016,False,,,,,,,,
qa-test-00180,qa_test,Jelaskan kutipan resmi dari Pasal 26 menurut Peraturan Menteri Dalam Negeri Republik Indonesia No 28 Tahun 2021!,"Kutipan resmi dari Pasal 26 dalam Peraturan Menteri Dalam Negeri Republik Indonesia No 28 Tahun 2021 tentang Pencatatan Pengesahan Dana Kapitasi Jaminan Kesehatan:
(1) Penutupan buku setiap akhir bulan sebagaimana dimaksud dalam P asal 20 ayat ( 3) ditandatangani oleh Bendahara Dana Kapitasi JKN dan kepala FKTP selaku KPA. (2) Penutupan buku sebagaimana dimaksud pada ayat (1) , dengan melampirkan bukti belanja yang sah dan lengkap sesuai dengan ketentuan peraturan perundang -undangan . (3) Berdasarkan buku kas umum dan buku pembantu yang telah ditandatangani Bendahara Dana Kapitasi JKN dan KPA sebagaimana dimaksud pada ayat (1), Bendahara Dana Kapitasi JKN menyusun laporan realisasi pendapatan dan belanja Dana Kapitasi JKN. (4) Laporan rea lisasi pendapatan dan belanja Dana Kapitasi JKN sebagaimana dimaksud pada ayat (3) disampaikan kepada kepala FKTP setiap bulan paling lambat tanggal 5 (lima) bulan berikutnya.",peraturan menteri|28|2021,e3eaa3d3854b111413841278bd9dab51333417882a1899797034def30b1fa95d,train-00017-of-00021.parquet:16313596,1,256,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan resmi dari Pasal 26 dalam Peraturan Menteri Dalam Negeri Republik Indonesia No 28 Tahun 2021 tentang Tata Cara Kerja Sama Daerah Dengan Daerah Lain:
(1) Dalam hal terjadi perubahan atas perjanjian sebagaimana dimaksud dalam<|im_end|>","Kutipan resmi dari Pasal 26 dalam Peraturan Menteri Dalam Negeri Republik Indonesia No 28 Tahun 2021 tentang Tata Cara Kerja Sama Daerah Dengan Daerah Lain:
(1) Dalam hal terjadi perubahan atas perjanjian sebagaimana dimaksud dalam",0.261905,1.0,0,0.0,52,1.9454,False,,,,,,,,
qa-test-00181,qa_test,Uraikan teks hukum dari Pasal 124 menurut Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009!,"Teks hukum dari Pasal 124 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Lalu Lintas Dan Angkutan Kereta Api:
Cukup jelas.",peraturan pemerintah|72|2009,e4ddf743d0007e71af2ed2964b085c1a5e042f1b42bb569a690698fadbc28cf6,train-00001-of-00021.parquet:179823,1,82,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Teks hukum dari Pasal 124 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.<|im_end|>","Teks hukum dari Pasal 124 dalam Peraturan Pemerintah Republik Indonesia No 72 Tahun 2009 tentang Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak:
Cukup jelas.",0.734694,1.0,0,0.0,43,1.6177,False,,,,,,,,
qa-test-00182,qa_test,"Menurut Peraturan Presiden Republik Indonesia No 47 Tahun 2023, apa yang diatur dalam Pasal 15?","Rumusan Pasal berdasarkan Pasal 15 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023 tentang Strategi Keamanan Siber Nasional:
(1) Rencana aksi nasional Keamanan Siber sebagaimana dimaksud dalam",peraturan presiden|47|2023,e528b1a2267fe73bfcd75fc9a82a4d14f49a8ee586ac68ac6c47c3e7ad886d8c,train-00021-of-00021.parquet:20431006,1,82,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Rumusan Pasal berdasarkan Pasal 15 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023 tentang Rencana Detail Tata Ruang Kawasan Perbatasan Negara:
(1) Zona L2 sebagaimana dimaksud dalam<|im_end|>","Rumusan Pasal berdasarkan Pasal 15 dalam Peraturan Presiden Republik Indonesia No 47 Tahun 2023 tentang Rencana Detail Tata Ruang Kawasan Perbatasan Negara:
(1) Zona L2 sebagaimana dimaksud dalam",0.714286,1.0,0,0.0,45,1.6887,False,,,,,,,,
qa-test-00183,qa_test,Sampaikan isi hukum dalam Pasal 75 dari Peraturan Menteri Pariwisata Dan Ekonomi Kreatif/ No 15 Tahun 2020!,"Ketentuan hukum dalam Pasal 75 dalam Peraturan Menteri Pariwisata Dan Ekonomi Kreatif/ No 15 Tahun 2020 tentang Statuta Politeknik Pariwisata Medan:
huruf c, huruf d, dan huruf f dikoordinasikan oleh Wakil Direktur I. (2) Perpustakaan, Unit Teknologi I nformasi dan Komunikasi, dan Unit Poliklinik sebagaimana dimaksud dalam",peraturan menteri|15|2020,e8556c88d01e7e055b299c800fafe1a64843ea4aea2f9a3ef8274852194299e2,train-00016-of-00021.parquet:15145207,1,123,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Ketentuan hukum dalam Pasal 75 dalam Peraturan Menteri Pariwisata Dan Ekonomi Kreatif/ No 15 Tahun 2020 tentang Statuta Politeknik Pariwisata Makassar:
(1) Kepala Unit Penunjang diangkat dan diberhentikan oleh Direktur. (2) Masa jabatan Kepala Unit Penunjang selama 4 (empat) tahun dan dapat diangkat kembali untuk 1 (satu) kali masa jabatan.<|im_end|>","Ketentuan hukum dalam Pasal 75 dalam Peraturan Menteri Pariwisata Dan Ekonomi Kreatif/ No 15 Tahun 2020 tentang Statuta Politeknik Pariwisata Makassar:
(1) Kepala Unit Penunjang diangkat dan diberhentikan oleh Direktur. (2) Masa jabatan Kepala Unit Penunjang selama 4 (empat) tahun dan dapat diangkat kembali untuk 1 (satu) kali masa jabatan.",0.556701,1.0,0,0.0,87,3.206,False,,,,,,,,
qa-test-00184,qa_test,Apa redaksi asli dari Pasal 2 dalam Keputusan No nan Tahun 1986?,"Frasa hukum penting dalam Pasal 2 dalam Keputusan No nan Tahun 1986 tentang Impor Barang Modal Bukan Baru:
(1) Barang modal bukan baru hanya dapat diimpor oleh : a. Perusahaan pemakai langsung yang telah memiliki Izin Usaha Industri, atau memiliki Izin Usaha untuk keperluan proses produksi industrinya atau digunakan sendiri. b. Perusahaan rekondisi yang telah memiliki Izin Usaha Industri di bidang usaha jasa pemulihan, perbaikan dan pemeliharaan barang modal bukanbaru. (2) Barang modal bukan baru yang dapat diimpor oleh perusahaan sebagaimana dimaksud pada ayat (1), meliputi Pos Tarip HS 82, 84, 85, 86, 87, 88, 89 dan 9009, kecuali yang dilarang diimpor sebagaimana tercantum dalam Lampiran I Keputusan ini. (3) Perusahaan sebagaimana dimaksud pada ay at (1) yang dapat mengimpor barang modal bukan baru, harus memiliki : a. Izin Usaha Industri atau Izin Usaha Industri Rekondisi atau Izin Usaha di bidang jasa transportasi, atau perikanan atau perkebunan atau pengusahaan hutan atau pertambangan atau konstruksi; b. Nomor Pokok Wajib Pajak (NPWP); c. Angka Pengenal Importir Terbatas (API T) atau Angka Pengenal Importir Umum (API-U) atau Angka Pengenal Importir Produsen (API-P); d. Tanda Daftar Perusahaan (TDP). (4) Perusahaan rekondisi dan perusahaan pemakai langsung yang masih memiliki persetujuan prinsip hanya dapat mengimpor barang moda l bukan baru sesuai dengan yang dibutuhkan dalam rangka pembangunan industrinya.",answer:e92354da37734c1a70c0eee23a301c2c80b30e0feb06881c4618fb56a3dccf65,e92354da37734c1a70c0eee23a301c2c80b30e0feb06881c4618fb56a3dccf65,train-00010-of-00021.parquet:9153988,1,367,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Frasa hukum penting dalam Pasal 2 dalam Keputusan No nan Tahun 1986 tentang Ketentuan Dan Tata Cara Pemberian Izin Usaha:
(1) Untuk dapat memperoleh IUI, perusahaan wajib memenuhi persyaratan sebagai berikut : a. memiliki modal yang cukup untuk menjalankan usaha; b. memiliki kantor yang layak dan dapat dipertanggungjawabkan; c. memiliki tenaga ahli yang kompeten; d. memiliki sarana dan prasarana yang memadai; e. memiliki sistem akuntansi yang baik; f. memiliki sistem pengendalian intern yang baik; g. memiliki sistem informasi yang baik; h. memiliki sistem manajemen mutu yang baik; i. memiliki sistem manajemen keselamatan dan kesehatan kerja yang baik; j. memiliki sistem manajemen lingkungan hidup yang baik; k. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi; l. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup; m. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup dan sistem manajemen mutu yang terintegrasi; n. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup dan sistem manajemen mutu yang terintegrasi; o. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup dan sistem","Frasa hukum penting dalam Pasal 2 dalam Keputusan No nan Tahun 1986 tentang Ketentuan Dan Tata Cara Pemberian Izin Usaha:
(1) Untuk dapat memperoleh IUI, perusahaan wajib memenuhi persyaratan sebagai berikut : a. memiliki modal yang cukup untuk menjalankan usaha; b. memiliki kantor yang layak dan dapat dipertanggungjawabkan; c. memiliki tenaga ahli yang kompeten; d. memiliki sarana dan prasarana yang memadai; e. memiliki sistem akuntansi yang baik; f. memiliki sistem pengendalian intern yang baik; g. memiliki sistem informasi yang baik; h. memiliki sistem manajemen mutu yang baik; i. memiliki sistem manajemen keselamatan dan kesehatan kerja yang baik; j. memiliki sistem manajemen lingkungan hidup yang baik; k. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi; l. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup; m. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup dan sistem manajemen mutu yang terintegrasi; n. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup dan sistem manajemen mutu yang terintegrasi; o. memiliki sistem manajemen mutu dan keselamatan kerja yang terintegrasi dengan sistem manajemen lingkungan hidup dan sistem",0.225,1.0,0,0.213115,256,9.3613,True,,,,,,,,
qa-test-00185,qa_test,Apa saja poin yang tercantum dalam Pasal 20 dalam Peraturan Presiden Republik Indonesia No 77 Tahun 2020?,"Berikut kutipan verbatim dari Pasal 20 dalam Peraturan Presiden Republik Indonesia No 77 Tahun 2020 tentang Tata Cara Pelaksanaan Paten Oleh Pemerintah:
(1) Tim menyampaikan hasil pelaksanaan tugas sebagaimana dimaksud dalam",peraturan presiden|77|2020,eaf8d8a2d71e30274091d978451b1d2c869b8725949727c91ec804f9968cdd24,train-00015-of-00021.parquet:14148183,1,89,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Berikut kutipan verbatim dari Pasal 20 dalam Peraturan Presiden Republik Indonesia No 77 Tahun 2020 tentang Kementerian Agama:
Dalam melaksanakan tugas sebagaimana dimaksud dalam<|im_end|>","Berikut kutipan verbatim dari Pasal 20 dalam Peraturan Presiden Republik Indonesia No 77 Tahun 2020 tentang Kementerian Agama:
Dalam melaksanakan tugas sebagaimana dimaksud dalam",0.727273,1.0,0,0.0,38,1.4344,False,,,,,,,,
qa-test-00186,qa_test,Jelaskan kutipan resmi dari Pasal 58 menurut Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018!,"Kutipan resmi dari Pasal 58 dalam Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018 tentang Pedoman Penyusunan Tata Tertib Dewan Perwaislan Raiffat:
Cukup jelas.",peraturan pemerintah|12|2018,eb4d4d3f86bff4471fa18a4ec7490ce30872d56e65af369ba6ff2e902d36cc5f,train-00001-of-00021.parquet:628421,1,90,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan resmi dari Pasal 58 dalam Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018 tentang Penelitian, Pengujian, Dan Pengendalian:
Cukup jelas.<|im_end|>","Kutipan resmi dari Pasal 58 dalam Peraturan Pemerintah Repubuk Indonesia No 12 Tahun 2018 tentang Penelitian, Pengujian, Dan Pengendalian:
Cukup jelas.",0.755556,1.0,0,0.0,42,1.5823,False,,,,,,,,
qa-test-00187,qa_test,Bagaimana bunyi lengkap dari Pasal 178 berdasarkan Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020?,"Bunyi lengkap dari Pasal berdasarkan Pasal 178 dalam Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020 tentang Organisasi Dan Tata Kerja:
(1) Subbagian Perencanaan mempunyai tugas melakukan penyiapan bahan koordinasi penyusunan rencana program, kegiatan, dan anggaran , serta dukungan administrasi penyusunan peraturan perundang - undangan dan kerja sama. (2) Subbagian Pemantauan dan Evaluasi mempunyai tugas melakukan penyiapan bahan pemantauan, analisis dan evaluasi program, anggaran, dan capaian kinerja, pemberian dukungan pengelolaan data dan sistem informasi.",peraturan menteri|2|2020,edae7fc459d8ce559d9a9df1514a14385bb059709c7570a2354f954b60762da9,train-00016-of-00021.parquet:15352765,1,163,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Bunyi lengkap dari Pasal berdasarkan Pasal 178 dalam Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020 tentang Organisasi Dan Tata Kerja:
Asisten Deputi Peningkatan Daya Saing dan Pengembangan Industri mempunyai tugas menyiapkan koordinasi dan sinkronisasi perumusan, penetapan, dan pelaksanaan serta pengendalian pelaksanaan kebijakan Kementerian/Lembaga yang terkait dengan isu di bidang peningkatan daya saing dan pengembangan industri.<|im_end|>","Bunyi lengkap dari Pasal berdasarkan Pasal 178 dalam Peraturan Menteri Koordinator Bidang Kemaritiman Dan Investasi No 2 Tahun 2020 tentang Organisasi Dan Tata Kerja:
Asisten Deputi Peningkatan Daya Saing dan Pengembangan Industri mempunyai tugas menyiapkan koordinasi dan sinkronisasi perumusan, penetapan, dan pelaksanaan serta pengendalian pelaksanaan kebijakan Kementerian/Lembaga yang terkait dengan isu di bidang peningkatan daya saing dan pengembangan industri.",0.474074,1.0,0,0.018182,91,3.3528,False,,,,,,,,
qa-test-00188,qa_test,Jelaskan kutipan resmi dari Pasal 4 menurut Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021!,"Kutipan resmi dari Pasal 4 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Peraturan Pelaksanaan Undang -Undang Nomor 13 Tahun 2018:
(1) Karya Cetak yang dise rahkan sebagaimana dimaksud dalam",peraturan pemerintah|6|2021,ef89bf46f4e391249123fab0f2b63100872704e566b24af040dbdc0b7214d381,train-00016-of-00021.parquet:15291471,1,91,Azzindani/Indonesian_Regulation_QA,54e65e937f1a8cc87cd0fc55eb944c0a6383efe1,"Kutipan resmi dari Pasal 4 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Penyelenggaraan Bidang Pelayaran:
ayat (1) huruf a meliputi: a. kegiatan penangkapan ikan; b. kegiatan pembudidayaan ikan; c. kegiatan pengangkutan ikan; d. kegiatan pengangkutan barang; e. kegiatan pengangkutan penumpang; f. kegiatan pengangkutan barang dan penumpang; g. kegiatan penunjang; dan h. kegiatan penunjang lainnya. (2) Kegiatan penunjang sebagaimana dimaksud pada ayat (1) huruf g meliputi: a. kegiatan penyediaan dan/atau pelayanan jasa; b. kegiatan penyediaan dan/atau pelayanan fasilitas; dan c. kegiatan penyediaan dan/atau pelayanan jasa lainnya. (3) Kegiatan penunjang lainnya sebagaimana dimaksud pada ayat (1) huruf h meliputi: a. kegiatan penyediaan dan/atau pelayanan jasa; b. kegiatan penyediaan dan/atau pelayanan fasilitas; dan c. kegiatan penyediaan dan/atau pelayanan jasa lainnya.<|im_end|>","Kutipan resmi dari Pasal 4 dalam Peraturan Pemerintah Republik Indonesia No 6 Tahun 2021 tentang Penyelenggaraan Bidang Pelayaran:
ayat (1) huruf a meliputi: a. kegiatan penangkapan ikan; b. kegiatan pembudidayaan ikan; c. kegiatan pengangkutan ikan; d. kegiatan pengangkutan barang; e. kegiatan pengangkutan penumpang; f. kegiatan pengangkutan barang dan penumpang; g. kegiatan penunjang; dan h. kegiatan penunjang lainnya. (2) Kegiatan penunjang sebagaimana dimaksud pada ayat (1) huruf g meliputi: a. kegiatan penyediaan dan/atau pelayanan jasa; b. kegiatan penyediaan dan/atau pelayanan fasilitas; dan c. kegiatan penyediaan dan/atau pelayanan jasa lainnya. (3) Kegiatan penunjang lainnya sebagaimana dimaksud pada ayat (1) huruf h meliputi: a. kegiatan penyediaan dan/atau pelayanan jasa; b. kegiatan penyediaan dan/atau pelayanan fasilitas; dan c. kegiatan penyediaan dan/atau pelayanan jasa lainnya.",0.227848,0.666667,0,0.173554,208,7.5899,False,,,,,,,,
